account_id,customer_name,residential_loc
3992,Benjamin Sullivan,"(-63.7850915, -161.279736)"
3993,Michael Savage,"(-89.020233, -73.401200)"
3994,Mckenzie Green,"(-85.4629855, 65.373661)"
3995,Anna Valenzuela,"(18.5224685, -82.085789)"
3996,Paul Martin,"(-89.0582455, 18.673527)"
3997,Jason Alvarez,"(-15.1205475, -3.141849)"
3998,Caitlyn Horton,"(67.927636, 23.575760)"
3999,Michael Price,"(27.449873, -139.985468)"
4000,Richard Harper,"(-1.0384915, -169.506774)"
4001,Michael Jensen,"(-77.6312455, 54.028289)"
4002,William Mcmillan,"(26.192511, 178.867044)"
4003,Nancy Stewart,"(14.672124, 46.603442)"
4004,Jimmy Hernandez,"(-17.878761, -130.593094)"
4005,Ashley Cordova,"(-70.182551, -172.998177)"
4006,Joseph Smith,"(83.759569, 30.983491)"
4007,Ronnie Martinez,"(9.581086, -19.426843)"
4008,Wayne Davis,"(-66.7691265, -131.522557)"
4009,William Fisher,"(-29.656932, -28.499033)"
4010,Carol Gray,"(-89.574358, 59.992543)"
4011,Tristan Bonilla,"(55.3990975, -6.090864)"
4012,Alexis Cervantes,"(-63.0030205, 34.116617)"
4013,Steven Shaw,"(74.851178, 137.549099)"
4014,Melissa Banks,"(-17.8272195, 152.115732)"
4015,Jason Bell,"(36.0126705, -157.474150)"
4016,Kelly Hubbard,"(50.3361095, 150.269849)"
4017,Christopher Patterson,"(-85.961551, 17.184230)"
4018,Kurt Daniels,"(60.779615, -75.499506)"
4019,Ryan Barker,"(25.399465, 45.319578)"
4020,Douglas Oliver,"(57.165648, -71.389891)"
4021,Shannon Cowan,"(-11.0259955, 117.405596)"
4022,Ashley Banks,"(-52.1971165, 22.894601)"
4023,Jennifer Crawford,"(53.4239455, 124.657090)"
4024,Tammy Garcia,"(61.5591195, 153.842481)"
4025,Kevin Johnson,"(18.7851905, -94.473450)"
4026,Jason Walker,"(14.2641635, 145.844805)"
4027,James Gonzalez,"(33.2422965, -171.717892)"
4028,Caleb Ponce,"(51.721702, -54.329343)"
4029,Jennifer Hoover,"(54.9378625, 52.706179)"
4030,Natalie Smith,"(59.795055, 118.189267)"
4031,Danny Campbell,"(49.5969085, 161.062852)"
4032,Deborah Roberson,"(61.8680895, -116.481043)"
4033,Jennifer Allen,"(36.8299605, 104.079134)"
4034,Jennifer Smith,"(87.277952, 164.047667)"
4035,James Montoya,"(40.2704025, 149.834822)"
4036,Lindsay Rogers,"(-70.498741, 15.466307)"
4037,Wendy Allen,"(-81.7765135, 19.176824)"
4038,Cheryl Newman,"(68.7425025, 50.185723)"
4039,Rebecca Lane,"(-41.5178485, 14.895603)"
4040,Mark Madden,"(31.744684, -138.374054)"
4041,Tanner Holmes,"(62.833644, 63.992090)"
4042,Brett Owen,"(11.214815, -167.451378)"
4043,Lynn Mueller,"(69.6389955, -52.897126)"
4044,Lori Green,"(-56.041788, -168.040158)"
4045,Tiffany Harris,"(-66.652700, -108.756668)"
4046,Jeffrey Fuller,"(25.8602195, 12.471812)"
4047,Alyssa Zimmerman,"(32.0179065, 158.797617)"
4048,Angela Reyes,"(50.1170335, 129.942140)"
4049,Bianca Chavez,"(60.073620, -79.727562)"
4050,Heather Allen,"(12.043169, -172.112004)"
4051,Elizabeth Nichols,"(-8.7376965, -137.770111)"
4052,Richard Hartman,"(58.524269, -176.862335)"
4053,Mary Hill,"(63.4483555, 17.860431)"
4054,Lori Little,"(-52.633730, -140.894507)"
4055,Ashley Stevens,"(33.744856, 13.921486)"
4056,Ashley Campbell,"(0.0908055, 94.070860)"
4057,Anna Snyder,"(-5.6160855, -116.768121)"
4058,Ryan Myers,"(33.633491, 81.272469)"
4059,Alex Jones DVM,"(32.653033, -23.884744)"
4060,Michael Brooks,"(-65.7838105, -105.928057)"
4061,Terry Stokes,"(41.0710605, -20.657861)"
4062,Adam White,"(13.373572, 143.262423)"
4063,Lisa Johnson,"(-40.372132, -139.934241)"
4064,Wendy Webb,"(-64.076653, 110.882384)"
4065,Kimberly Moore,"(83.135778, 116.044483)"
4066,Tammy Lee,"(-51.169892, -29.498503)"
4067,Alexander Hunt,"(-65.330229, 146.713688)"
4068,Sean Wilson,"(68.9730125, 36.258545)"
4069,Garrett Robinson,"(-53.017440, 53.937451)"
4070,Teresa Adams,"(-18.5233875, -84.959806)"
4071,Dr. Gregory Arnold,"(-46.320508, -104.347761)"
4072,Patrick Simpson,"(71.9091365, 76.370862)"
4073,Jennifer Lee,"(-0.270771, 94.999650)"
4074,Michael Clay,"(67.742036, -140.030962)"
4075,James Silva,"(30.602440, -151.334011)"
4076,Emily Bauer,"(-19.0434335, 16.731701)"
4077,Katherine Andrade,"(-18.4885145, -109.191908)"
4078,Paul Cabrera,"(-61.750983, 117.186027)"
4079,Lisa Patterson,"(3.042801, -22.348673)"
4080,Jacqueline Chen,"(10.085733, 80.976475)"
4081,Christopher Johnson,"(-77.820699, -8.759416)"
4082,Laurie Carter,"(26.8010075, 91.548025)"
4083,Maria Sanford,"(-56.064645, -178.450516)"
4084,Allen White,"(65.1497505, -104.013472)"
4085,Richard Howard,"(-56.0889425, 17.122287)"
4086,Matthew Watson,"(43.397647, -179.967321)"
4087,Barbara Flores,"(64.2222405, -170.303137)"
4088,Gary Marshall,"(-76.6370025, -145.978852)"
4089,Stephanie Hoffman,"(79.682954, 34.371716)"
4090,Lance Rose,"(-31.0630395, 3.701730)"
4091,Donald Franklin,"(20.0608855, -32.301992)"
4092,Shannon Jones,"(-75.815565, 66.616034)"
4093,Jennifer Avila,"(-43.915788, -66.574148)"
4094,Francisco Gonzalez,"(-53.4894405, -30.510376)"
4095,Kathleen Mooney,"(36.1653895, -84.638130)"
4096,Caleb Jackson,"(45.0495255, -92.514202)"
4097,James Ray,"(60.3211725, 148.042377)"
4098,Mason Chase,"(-1.926770, -29.676918)"
4099,Susan Mitchell DVM,"(-88.642557, -148.640958)"
4100,Steven Hull,"(-66.1201405, 80.637307)"
4101,Matthew Jones,"(49.6322445, 170.012800)"
4102,Robert Cummings,"(48.7033275, -81.877058)"
4103,Paul Ross,"(-46.803968, -39.437765)"
4104,Emily Salazar,"(31.500321, -50.952084)"
4105,Michael Gibson,"(-65.816793, -106.851489)"
4106,Tracy Martinez,"(22.658415, -141.083307)"
4107,Luke Johnson,"(14.5518715, 111.115528)"
4108,Adam Garcia,"(10.1644425, -176.646169)"
4109,Michael Graham,"(39.2437065, -144.614254)"
4110,Corey Barrera,"(-74.1844665, 8.673763)"
4111,Steven Mayo,"(60.9837405, 164.392177)"
4112,Shawna Green,"(-74.1618085, -130.894121)"
4113,Ashley Valentine,"(-58.816216, 128.357684)"
4114,Gary Salazar,"(9.8047055, -179.449335)"
4115,Debra Jackson,"(73.857945, -84.436843)"
4116,Joe Martinez,"(34.506231, -121.369777)"
4117,Nicole Barron,"(86.345252, -133.735874)"
4118,Jennifer Griffin,"(-5.447295, -80.179712)"
4119,Joseph Lane,"(24.7303005, -136.582806)"
4120,Vanessa Morris,"(-78.290956, 14.737745)"
4121,Courtney Baker,"(-28.954352, 56.539374)"
4122,Bradley Hansen,"(-75.708468, 125.754360)"
4123,Mary Moss,"(-53.448680, -72.835428)"
4124,Blake Bonilla,"(-78.229066, -162.375579)"
4125,Adam Robinson,"(34.1179665, -141.946497)"
4126,Chelsea Garcia,"(25.477703, 138.712577)"
4127,Kevin Rose,"(-5.735400, -172.104863)"
4128,Paige Collins,"(-88.764260, 79.774064)"
4129,Christian Wagner,"(-21.1662545, 170.923423)"
4130,Colleen Cox,"(-66.747127, 90.679582)"
4131,Shawna Palmer,"(64.082621, -12.357562)"
4132,Chelsea Ramirez,"(60.8001605, -4.320375)"
4133,Eric Kane,"(-11.338863, -58.128510)"
4134,Bridget Walter,"(83.371650, -104.382140)"
4135,Cynthia Shannon,"(62.333625, 100.194524)"
4136,Allen Stanley,"(35.715093, 41.837403)"
4137,Derek Mcintosh,"(69.208552, 118.142091)"
4138,Jeffrey Hernandez,"(63.836158, -65.464742)"
4139,Katie Brown,"(20.6289675, 5.013112)"
4140,Brent Wong,"(-54.6993785, 139.533720)"
4141,Jenny Carter,"(-20.9877035, -30.197696)"
4142,Kirk Moreno,"(36.759891, -117.955395)"
4143,Jeffrey Maldonado DDS,"(20.976479, -132.706627)"
4144,Colleen Brown,"(77.612500, 96.311564)"
4145,Derek Jones,"(-52.083311, 74.549250)"
4146,Darrell Oliver,"(-35.726490, -13.111193)"
4147,Jenna Garcia,"(54.5309675, -135.631665)"
4148,Sherry Adams,"(-32.7648925, -142.030750)"
4149,Richard Bailey,"(-80.464723, -41.585590)"
4150,Kyle Gross,"(-0.801544, -155.623948)"
4151,Jonathan Graves,"(-48.733667, 8.868507)"
4152,Eric Knox,"(60.7212315, 176.475754)"
4153,Ethan Jones,"(73.9533625, 36.510208)"
4154,Steven Thomas,"(-30.4666425, -81.658196)"
4155,John Cook,"(-71.552917, 71.401649)"
4156,Dennis Jones,"(-10.3364315, -65.466244)"
4157,Sarah Wheeler,"(6.621476, 55.069141)"
4158,Lauren Freeman,"(-21.271510, 101.329973)"
4159,Brian Fuentes,"(-25.050276, 1.137616)"
4160,Wanda Conley,"(-49.363185, 45.849169)"
4161,Carol Thomas,"(52.254600, -147.532472)"
4162,Eric Fitzgerald,"(18.885895, -33.429683)"
4163,Nicholas Fritz,"(56.4771815, 53.765258)"
4164,John Diaz,"(-79.5530845, 50.460925)"
4165,Harold Mckinney,"(30.2066465, -75.977965)"
4166,Patricia Vincent,"(67.916822, 114.180398)"
4167,Linda Rodriguez,"(-31.2047445, -45.046264)"
4168,Monica Smith,"(-9.583256, 110.952906)"
4169,Selena Hopkins,"(45.124992, -75.185655)"
4170,Jonathan Sanchez,"(56.8778065, -16.984661)"
4171,Valerie Howard,"(-42.5200105, -9.318273)"
4172,Cheryl Blevins,"(-28.8365775, 25.420272)"
4173,Tracie Wiley,"(79.2812975, -20.057950)"
4174,Stephanie Cole,"(18.955854, -105.965639)"
4175,Kelsey Baker,"(55.006718, -154.534688)"
4176,Stacy Myers,"(-1.1885795, -0.689141)"
4177,Xavier Parker,"(-75.7533325, 59.184621)"
4178,Joseph Cooper,"(29.2748655, -31.447704)"
4179,Jessica Gibson,"(-76.545759, 31.244500)"
4180,Rebecca Roberts,"(6.665241, 61.047329)"
4181,Kathryn Jennings,"(76.3963285, 0.154304)"
4182,Chris Levy,"(4.6071825, -137.017243)"
4183,Mary Torres,"(7.7701195, 33.173128)"
4184,Robert Smith,"(-47.196419, -69.409969)"
4185,Douglas Watkins,"(61.550887, -81.874890)"
4186,Eric Jordan,"(-87.3872725, 138.937089)"
4187,April King,"(-80.869356, 110.362419)"
4188,Douglas Trevino,"(-0.5287185, -5.757229)"
4189,Patricia Moore,"(-61.239790, -157.180209)"
4190,Devin Ferrell,"(42.441895, 157.661768)"
4191,Kevin Miller,"(-6.9263925, -165.205804)"
4192,John Gomez,"(88.800134, 142.170013)"
4193,Mandy Henderson,"(-62.695633, -54.602522)"
4194,Annette Green,"(-63.2289675, -135.260046)"
4195,Eric Elliott,"(-63.1250305, 68.410018)"
4196,Erica Lane,"(46.2337805, 28.252353)"
4197,Christina Taylor,"(-64.564473, 142.673923)"
4198,Elizabeth Miller,"(-84.8737935, -103.590269)"
4199,Lori Gardner,"(-1.809838, -21.659624)"
4200,Shawn Kim,"(29.5034955, 28.877730)"
4201,Jeremy Edwards,"(-75.5089385, -84.894605)"
4202,Michelle Mcdonald,"(-44.8518165, 160.293429)"
4203,Jason Jenkins,"(-83.613114, 38.035572)"
4204,Justin Bernard,"(76.6937225, 19.151745)"
4205,Peter Gilbert,"(-27.2376855, -10.817459)"
4206,David Hunt,"(-18.0460775, -135.354982)"
4207,Joshua Cunningham,"(-42.4529725, -179.651018)"
4208,Pedro Long,"(-67.8022665, 178.018490)"
4209,Aaron Aguirre,"(-53.698624, -82.160171)"
4210,Julia Brown,"(27.504232, -11.558359)"
4211,Ronald Santos,"(61.9050225, 11.847808)"
4212,Brent Roberts,"(-74.0224435, -174.322227)"
4213,Mr. Antonio Yang,"(-47.611714, 44.240651)"
4214,Nancy Brown,"(-76.370484, -137.619459)"
4215,Charles Yang,"(-4.232848, -120.410660)"
4216,Danny Lowe PhD,"(0.5327035, -64.788160)"
4217,Eric Hays,"(-40.8514065, 6.307368)"
4218,John Watts,"(85.7383475, 135.787765)"
4219,Aaron Munoz,"(-20.3061905, 56.306173)"
4220,Brent Harris,"(80.111981, 151.590377)"
4221,Ross Wallace,"(1.210151, -162.825168)"
4222,Bryan Sullivan,"(27.591289, -28.323471)"
4223,Dr. Sarah Payne,"(-78.2355795, 84.308364)"
4224,Melanie Villarreal,"(-63.185162, 57.802804)"
4225,Jessica Fields,"(-38.6582755, -110.671104)"
4226,Robert Sandoval,"(34.472337, 139.416963)"
4227,Patrick Payne,"(57.8393605, -153.415508)"
4228,Dylan Contreras,"(4.990067, 136.693272)"
4229,Katherine Contreras,"(8.289648, 165.698323)"
4230,Michael Rodriguez,"(-82.4702965, -56.197775)"
4231,Jeffery Johnson,"(88.892652, -144.693833)"
4232,Justin Smith,"(-77.076309, -174.780142)"
4233,Matthew Barry,"(15.406663, -25.464058)"
4234,Amanda Meadows,"(76.9777795, -63.911437)"
4235,Julie Sharp,"(-8.378857, -173.447588)"
4236,William Howard,"(-35.436887, 130.836562)"
4237,Kathy Bailey,"(-58.185704, -178.387135)"
4238,Jeanette Brown,"(-15.5268365, 6.943719)"
4239,Heather Ball,"(-56.1619655, -163.124685)"
4240,Mike Buchanan,"(-32.4171145, 49.999926)"
4241,Phillip Turner,"(-77.7574295, 91.915606)"
4242,Thomas Brewer,"(74.168322, -27.415186)"
4243,John Hopkins,"(-72.710216, -141.340651)"
4244,Tammy Rowe,"(55.6963155, -18.996768)"
4245,Beverly Nguyen,"(78.2717175, 149.333219)"
4246,Hannah Williamson,"(-64.822029, -61.146774)"
4247,Andrew Christian,"(85.5410095, 0.823886)"
4248,Brent Rodriguez,"(75.188099, 151.034312)"
4249,Karen Wolf,"(-43.2217885, 112.832674)"
4250,Dr. Morgan Young,"(6.4150825, 5.815411)"
4251,Carrie Stafford,"(-24.600808, 20.682249)"
4252,Jennifer Brown,"(62.2249705, 2.787158)"
4253,Ashley Bradford,"(-50.672078, -155.462526)"
4254,Phillip Obrien,"(6.9980745, 28.264226)"
4255,Tammy Morris,"(-71.031900, -162.144926)"
4256,Jamie Zhang,"(-74.075099, 38.805537)"
4257,Christina King,"(40.6992835, 125.691334)"
4258,Dustin Harris,"(65.0507455, -172.994790)"
4259,Robert Stokes,"(82.906075, -169.680491)"
4260,Kevin Soto,"(16.779185, 126.656884)"
4261,Christina Patrick,"(25.0173895, 113.935764)"
4262,Heather Russell,"(-74.218729, -140.439195)"
4263,Andrea Lopez,"(56.7631445, 27.692476)"
4264,Susan May,"(27.9055285, 76.356209)"
4265,Ronnie Hudson MD,"(-19.4637695, -156.329989)"
4266,Luke Hansen,"(-25.136355, 77.151494)"
4267,Austin Patterson,"(44.4737735, -36.625468)"
4268,Benjamin Miller,"(-56.363323, -63.067392)"
4269,Elizabeth Wilson,"(87.761276, -75.930036)"
4270,Kyle Rivera,"(63.0822975, -24.857173)"
4271,Todd Nielsen,"(-7.655610, 131.950540)"
4272,Michael Jones,"(10.6548765, -59.188849)"
4273,Tracy Jones,"(-84.494067, -178.507989)"
4274,Sarah Frederick,"(15.395948, 83.483632)"
4275,Jennifer Brown,"(33.071286, 22.387958)"
4276,Ashley Ruiz,"(-47.8085135, -0.591551)"
4277,Deborah Johnson,"(-1.928545, -175.678220)"
4278,Dean Cook,"(-31.4901415, -93.735521)"
4279,Brenda Payne,"(79.888265, 6.798247)"
4280,Tammy Alvarado,"(-87.0326625, -140.873634)"
4281,Cynthia Jones,"(42.400493, -65.906039)"
4282,Sue Warner,"(11.8666765, -11.903784)"
4283,Amanda Zavala,"(-21.521076, -110.202551)"
4284,Linda Salazar,"(15.0020175, -81.406399)"
4285,Juan Potts,"(-13.2626075, -123.216311)"
4286,Andrew Johnson,"(33.313479, 108.427946)"
4287,Marie Reynolds,"(-21.6103855, -81.339097)"
4288,Samuel Mata,"(66.259756, -147.171253)"
4289,Anthony Ayala,"(78.5066915, -79.728536)"
4290,Kimberly Dalton,"(87.5677615, 127.456399)"
4291,Nancy Tran,"(-49.8818825, -62.513784)"
4292,Ralph Dominguez,"(-30.589231, -14.796622)"
4293,Jeffery Taylor,"(-1.139817, -128.863631)"
4294,Steven Haas,"(-71.2782345, -171.821661)"
4295,Cory Kim,"(-81.423945, 126.723845)"
4296,David Chapman,"(-79.3071915, 165.289082)"
4297,Paul Beasley,"(23.213952, -155.091954)"
4298,Laura Ritter,"(5.6085205, -48.850330)"
4299,Nathan Hess,"(-88.491769, 162.097755)"
4300,Cameron White,"(55.2273025, 118.385263)"
4301,Gregory Rios,"(21.1334975, 94.038641)"
4302,Eduardo Obrien,"(-22.0115095, -49.553402)"
4303,Bryan Jones,"(-86.256804, -98.681880)"
4304,Joshua Simpson,"(-58.6874715, -132.547995)"
4305,Heather Herman,"(13.086218, 30.765896)"
4306,Micheal Pugh,"(29.2046195, -61.918440)"
4307,Eileen Valdez,"(-53.471013, 150.855448)"
4308,Debra Wolfe,"(-88.256451, -28.822584)"
4309,Amy Mccullough,"(-0.205191, 65.102265)"
4310,Lisa Ramirez,"(-0.320280, 122.028976)"
4311,Chad Daugherty,"(59.3799155, 111.537212)"
4312,Patrick Clark,"(31.1040145, -6.441651)"
4313,Robert Thomas,"(61.8253905, -80.105480)"
4314,Melissa Santos,"(-66.451006, -88.199411)"
4315,Brian Porter,"(69.2947225, 138.684796)"
4316,Donald Cruz,"(23.6818065, -12.665459)"
4317,Angela Ramirez,"(-45.040526, 32.193578)"
4318,Kathleen Roy,"(-77.537559, -56.012258)"
4319,Andrew Harris,"(-25.503177, 44.992007)"
4320,Jeffrey Williams,"(-41.901484, -175.451960)"
4321,Joshua Bailey,"(-52.0256975, 65.657702)"
4322,Lee Barry,"(9.332929, 9.903654)"
4323,Susan Patrick,"(49.7638075, -79.852845)"
4324,Nicole Peterson,"(-69.132449, -42.649893)"
4325,Jessica Patterson,"(34.0020795, 68.768420)"
4326,Nancy Brown,"(-83.379279, 139.887951)"
4327,James Griffith,"(-56.155029, -179.410855)"
4328,Shannon Hurley,"(29.431677, -118.509792)"
4329,Kenneth Carroll,"(-65.6169045, 4.819017)"
4330,Carla James,"(-46.4859025, -58.855203)"
4331,Tammy Anderson,"(57.835665, -176.714777)"
4332,Robert Tapia,"(-41.431289, -78.507171)"
4333,David Daniels,"(25.816231, -89.672278)"
4334,James Gilbert,"(-63.4316925, 167.374230)"
4335,Matthew Patton,"(73.2072585, 174.470760)"
4336,Lisa Martinez,"(-44.1198725, -143.747703)"
4337,Erica Baker,"(4.642729, 101.552783)"
4338,Joel Gonzales,"(-56.581681, 100.382964)"
4339,Vincent Castillo,"(63.7734445, 82.440218)"
4340,Claudia Brown,"(-88.8521915, 16.517342)"
4341,Destiny Bishop,"(61.8118995, -129.285382)"
4342,Austin White,"(26.429812, -122.868343)"
4343,Desiree Booth,"(-59.917897, 90.117415)"
4344,Mark Thomas,"(27.180256, -66.486161)"
4345,Amber Wilson,"(53.755386, 19.409095)"
4346,Michael Valencia,"(-0.794672, 115.406818)"
4347,Amanda Love,"(57.8008615, -136.216550)"
4348,Miguel Green,"(67.9853405, -11.987672)"
4349,Michael Mathews,"(62.7330765, 68.973885)"
4350,Nathan Burke,"(36.2841665, -90.085185)"
4351,Billy Wallace,"(-64.7143525, 24.934230)"
4352,Cynthia Nguyen,"(59.253594, 97.435577)"
4353,Rodney Perry,"(-78.066148, -152.971811)"
4354,Sherri Thomas,"(1.1793035, -53.119591)"
4355,Richard Rogers,"(38.5135305, 107.214124)"
4356,Matthew Ruiz,"(72.101160, -64.064216)"
4357,Lisa Martin,"(-71.9695285, 113.930860)"
4358,Timothy Buck,"(10.780792, 146.769961)"
4359,Lee Morton,"(-48.5070705, 93.009765)"
4360,Priscilla Romero,"(66.1984205, 77.478923)"
4361,Hailey Lewis,"(-43.7275675, 93.301935)"
4362,Amanda Barber,"(-15.8820245, -1.920541)"
4363,Zachary Miller,"(-6.518792, -151.320120)"
4364,Timothy Walker,"(86.4578015, -128.474094)"
4365,Laura Kelley,"(47.952640, -105.856995)"
4366,Nicholas Abbott,"(-44.870267, 75.965052)"
4367,Amber Kennedy,"(-46.3755935, -179.345470)"
4368,Jessica Adams,"(-75.5113725, -84.634405)"
4369,Eileen Sanchez,"(57.9615805, -65.243070)"
4370,Randall Cox,"(75.099055, -21.867065)"
4371,Paul Wilson,"(54.0571175, -111.569991)"
4372,Nicholas Beard,"(77.845188, -57.250659)"
4373,Harold Wagner,"(-53.688661, 175.669117)"
4374,Martha Jacobs,"(-48.261759, -148.238939)"
4375,Jason Hudson,"(-22.3644595, -132.390002)"
4376,Beth Medina,"(-15.529479, -30.350127)"
4377,Jennifer Richards,"(40.8018035, -30.341261)"
4378,David Mitchell,"(85.780579, -66.493404)"
4379,Brad Fisher,"(-54.652663, 101.803879)"
4380,Ms. Mackenzie Barton,"(-60.5509545, -144.545587)"
4381,Sherri Smith,"(23.134854, 13.220671)"
4382,Dennis Spencer,"(64.960897, 143.434374)"
4383,Natalie Martinez,"(-37.310661, -174.519685)"
4384,Jeffrey Vaughn,"(-56.0340595, 156.780613)"
4385,Brandi Camacho DVM,"(-86.4980535, -111.505646)"
4386,Heather Morales,"(-80.305272, 160.399711)"
4387,Michelle Wilson,"(-34.2036395, -152.776527)"
4388,Stephanie Vargas,"(-15.6438575, -99.862514)"
4389,Wendy Williams,"(-31.2079335, -109.562243)"
4390,Heather Cole,"(-54.946489, 55.636234)"
4391,Jerry Davenport,"(43.6881105, 12.830747)"
4392,John Taylor,"(-55.8571275, -124.575908)"
4393,Ralph Hendricks,"(-24.5824785, 20.215651)"
4394,Angela Huang,"(-37.933373, -157.758066)"
4395,Jacqueline Banks,"(-54.930848, 90.227597)"
4396,Jeffrey Romero,"(-64.891340, 44.373757)"
4397,Theresa Davis,"(0.0507395, -154.748368)"
4398,Glenn Elliott,"(19.2956435, -43.921663)"
4399,Lauren Anthony,"(16.2663185, -74.214176)"
4400,Frank Flores,"(-89.2253395, -149.161531)"
4401,Charles Cervantes,"(2.4583915, 139.368822)"
4402,Virginia Clark,"(-28.042650, 56.207291)"
4403,Laura Gilbert,"(32.653006, 66.745263)"
4404,Dustin Wilson,"(5.525152, 33.612160)"
4405,Jeffrey Mcclure,"(66.917220, -128.485194)"
4406,Thomas Zhang,"(74.0423145, 108.444138)"
4407,Tammy Estrada,"(-29.8047025, -109.122750)"
4408,Daniel Roberson,"(-70.9309735, -167.696124)"
4409,Alyssa Orr,"(84.955837, -93.081072)"
4410,Kimberly Lloyd,"(70.582104, -131.864775)"
4411,Ronnie Johnson,"(21.591457, -140.256769)"
4412,Tom Duncan,"(36.077814, -19.723645)"
4413,Kelly Guerra,"(11.5008435, 146.481112)"
4414,Brian Mccarthy,"(-79.027264, -94.572374)"
4415,Jill Reynolds,"(66.2402525, 105.017212)"
4416,Sean Kaiser,"(-31.4354995, -115.934317)"
4417,Audrey Gomez,"(-82.169299, -38.442899)"
4418,Ricky Luna,"(-23.443716, 110.561114)"
4419,Jonathon Hill,"(-15.9371265, -144.093627)"
4420,Kayla Waters,"(76.453805, 27.822394)"
4421,Emily Middleton,"(15.195039, -92.918271)"
4422,Timothy Bauer,"(-49.510334, 124.668385)"
4423,Ryan Guerrero,"(-68.213815, -71.002292)"
4424,Amanda Walters,"(-58.1862535, 45.378172)"
4425,Chad Bennett,"(40.6872335, -172.488046)"
4426,Megan Baker,"(44.509575, -150.001218)"
4427,Robert Gross,"(8.4869535, 37.895935)"
4428,Craig Liu,"(59.5668795, 17.876872)"
4429,Shannon Curry,"(22.121206, 31.127828)"
4430,Austin Grant,"(33.615754, -158.214114)"
4431,Christopher Barnes,"(12.854995, -54.443138)"
4432,James Silva,"(15.763896, -97.873962)"
4433,Kari Sandoval,"(-67.421177, 126.192481)"
4434,Eric Hall,"(47.477872, 31.374877)"
4435,John Robles,"(7.1872705, 14.170375)"
4436,Howard Castillo,"(-73.774537, -17.222514)"
4437,Brian Ibarra,"(66.0183175, -25.950410)"
4438,Donna Montes,"(-21.6199015, -18.668629)"
4439,Matthew Wilson,"(86.100930, -160.577223)"
4440,Francis Wilson,"(28.373397, 51.651840)"
4441,Michele Ayala,"(15.0968415, -74.586915)"
4442,Dr. John Jenkins,"(-7.813233, 144.623915)"
4443,Earl Romero,"(-39.3825995, -59.354513)"
4444,Rachel Brown,"(62.3513165, 43.785119)"
4445,Deborah Stewart,"(2.2854005, -175.417196)"
4446,Jeremy Ross,"(-8.8517285, 167.475324)"
4447,Debra Chandler,"(72.274175, 22.362119)"
4448,Robert Parker,"(-45.097505, 63.532883)"
4449,Kenneth Jackson,"(-39.058267, -110.488225)"
4450,Mario Gould,"(-44.6496265, 26.878020)"
4451,Erin Jacobs,"(-53.844527, 52.916008)"
4452,Nathan Lang,"(-58.4665785, -132.508588)"
4453,Michael Barr,"(-10.672569, -101.156182)"
4454,Kristen Pena,"(-21.3539605, -63.798511)"
4455,Heidi Gonzalez,"(20.309700, 177.268586)"
4456,Joseph Heath,"(-53.1047725, 4.427327)"
4457,Robert Lozano,"(85.703360, 117.858806)"
4458,Daniel Quinn,"(-3.9499515, -36.894348)"
4459,Amanda Smith,"(-49.384217, -125.554924)"
4460,Ashley Sanders,"(48.160263, 95.542614)"
4461,Mr. Eric Hall,"(80.7872855, -158.905918)"
4462,Danielle Nelson,"(53.291098, 84.673231)"
4463,Richard Rios,"(69.482480, 151.624763)"
4464,Patrick Nelson,"(-63.670210, 154.349605)"
4465,Benjamin Bowen,"(19.4046025, -100.801389)"
4466,Jennifer Smith,"(81.6564315, -51.096179)"
4467,Lisa Hernandez,"(-6.4803605, -134.561721)"
4468,Rebecca Lee,"(86.6345565, 142.544062)"
4469,Emily Morris,"(63.248091, 24.153894)"
4470,Allison Hill,"(-19.2216985, -61.564590)"
4471,Dennis Douglas,"(-36.0409305, 120.489665)"
4472,Eddie Davis,"(0.955455, -51.461328)"
4473,Kristina Webb,"(-54.035581, -28.745495)"
4474,Kim Sanchez,"(33.7307755, -79.788218)"
4475,Jonathan Long,"(8.1489405, 177.937444)"
4476,Joshua Rodriguez,"(-74.537262, 15.780987)"
4477,William Sanders,"(52.708007, -53.378877)"
4478,Jacob Hart,"(-29.625417, -48.186070)"
4479,Evelyn Pacheco,"(-20.0075915, -71.387321)"
4480,Anna Jackson,"(-80.676034, -50.675510)"
4481,Katherine Wright,"(-69.183280, -137.756001)"
4482,Luis Wells,"(8.205593, 178.877324)"
4483,Lacey Hall,"(52.0028935, 88.171448)"
4484,Darlene Collins,"(18.8956195, -164.973296)"
4485,Chris Morris,"(10.357828, -36.614566)"
4486,Jennifer Smith,"(9.266071, 70.667434)"
4487,Nicole Norton,"(14.798357, 122.642447)"
4488,Emily Pearson,"(-17.9081715, 88.102323)"
4489,Michael Robertson,"(-1.194795, 63.487821)"
4490,Wendy Miller,"(17.7437195, 135.050084)"
4491,Michael Bennett,"(-17.9918765, 161.303783)"
4492,Carla Goodman,"(0.061049, -72.964943)"
4493,Jeffrey Stanton,"(6.768996, -51.189010)"
4494,Jeff Jackson,"(27.195199, 19.028152)"
4495,Katelyn Curry,"(61.482871, 73.504072)"
4496,Jennifer Phillips,"(-17.293046, 31.005013)"
4497,Edward Weeks,"(13.7930445, 139.248802)"
4498,Kelly Gilbert,"(44.9665965, 25.249917)"
4499,Matthew Thomas,"(-72.9322995, 51.341982)"
4500,Christine Mendez,"(-33.9985295, -29.484374)"
